,pregunta_id,clasificacion_tipo,clasificacion
1838,1107115,nivel 3 prueba de transición,"Problemas que involucren rotación, traslación y reflexión en diversos contextos."
1839,1107115,dificultad,Media
1840,1107115,habilidad prueba de transición,Aplicar
1841,1107115,suficiencia,no suficiencia
1842,1107117,nivel 1 prueba de transición,Geometría
1843,1107117,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1844,1107117,nivel 3 prueba de transición,Conceptos y criterios de semejanza.
1845,1107117,dificultad,Fácil
1846,1107117,habilidad prueba de transición,Aplicar
1847,1107117,suficiencia,no suficiencia
1848,1107148,nivel 1 prueba de transición,Geometría
1849,1107148,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1850,1107148,nivel 3 prueba de transición,Conceptos y criterios de semejanza.
1851,1107148,dificultad,Fácil
1852,1107148,habilidad prueba de transición,Comprender
1853,1107148,suficiencia,no suficiencia
1854,1107167,nivel 1 prueba de transición,Geometría
1855,1107167,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1856,1107167,nivel 3 prueba de transición,Problemas que involucren el Teorema de Thales en diversos contextos.
1857,1107167,dificultad,Fácil
1858,1107167,habilidad prueba de transición,Aplicar
1859,1107167,suficiencia,no suficiencia
1860,1107184,nivel 1 prueba de transición,Geometría
1861,1107184,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1862,1107184,nivel 3 prueba de transición,Modelos a escala.
1863,1107184,dificultad,Media
1864,1107184,habilidad prueba de transición,Aplicar
1865,1107184,suficiencia,no suficiencia
1866,1107201,nivel 1 prueba de transición,Geometría
1867,1107201,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1868,1107201,nivel 3 prueba de transición,Modelos a escala.
1869,1107201,dificultad,Fácil
1870,1107201,habilidad prueba de transición,Aplicar
1871,1107201,suficiencia,no suficiencia
1872,1107202,nivel 1 prueba de transición,Geometría
1873,1107202,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1874,1107202,nivel 3 prueba de transición,Problemas que involucren homotecia en diversos contextos.
1875,1107202,dificultad,Fácil
1876,1107202,habilidad prueba de transición,Aplicar
1877,1107202,suficiencia,no suficiencia
1878,1107204,nivel 1 prueba de transición,Geometría
1879,1107204,nivel 2 prueba de transición,"Semejanza, proporcionalidad y homotecia de figuras planas"
1880,1107204,nivel 3 prueba de transición,Problemas que involucren homotecia en diversos contextos.
1881,1107204,dificultad,Difícil
1882,1107204,habilidad prueba de transición,Aplicar
1883,1107204,suficiencia,no suficiencia
1884,1107205,nivel 1 prueba de transición,Geometría
1885,1107205,nivel 2 prueba de transición,Geometría analítica en 2D
1886,1107205,nivel 3 prueba de transición,Distancia entre dos puntos.
1887,1107205,dificultad,Media
1888,1107205,habilidad prueba de transición,Aplicar
1889,1107205,suficiencia,no suficiencia
1890,1107206,nivel 1 prueba de transición,Geometría
1891,1107206,nivel 2 prueba de transición,Geometría analítica en 2D
1892,1107206,nivel 3 prueba de transición,Ecuación de una recta.
1893,1107206,dificultad,Fácil
1894,1107206,habilidad prueba de transición,Aplicar
1895,1107206,suficiencia,no suficiencia
1896,1107207,nivel 1 prueba de transición,Geometría
1897,1107207,nivel 2 prueba de transición,Geometría analítica en 2D
1898,1107207,nivel 3 prueba de transición,Pendiente de una recta e intercepto de esta con el eje de la ordenada.
1899,1107207,dificultad,Fácil
1900,1107207,habilidad prueba de transición,Comprender
1901,1107207,suficiencia,no suficiencia
1902,1107208,suficiencia,no suficiencia
1903,1107208,nivel 1 prueba de transición,Geometría
1904,1107208,nivel 2 prueba de transición,Geometría analítica en 2D
1905,1107208,nivel 3 prueba de transición,Posiciones relativas de dos rectas en el plano cartesiano.
1906,1107208,dificultad,Media
1907,1107208,habilidad prueba de transición,Comprender
1908,1107210,nivel 1 prueba de transición,Geometría
1909,1107210,nivel 2 prueba de transición,Geometría analítica en 2D
1910,1107210,nivel 3 prueba de transición,Problemas que involucren rectas en el plano cartesiano en diversos contextos.
1911,1107210,dificultad,Media
1912,1107210,habilidad prueba de transición,Comprender
1913,1107210,suficiencia,no suficiencia
1914,1107212,nivel 1 prueba de transición,Geometría
1915,1107212,nivel 2 prueba de transición,Transformaciones isométricas
1916,1107212,nivel 3 prueba de transición,Puntos y vectores en el plano cartesiano.
1917,1107212,dificultad,Fácil
1918,1107212,habilidad prueba de transición,Aplicar
1919,1107212,suficiencia,suficiencia
1920,1107217,nivel 1 prueba de transición,Probabilidad y estadística
1921,1107217,nivel 2 prueba de transición,Representación de datos a través de tablas y gráficos
1922,1107217,nivel 3 prueba de transición,Problemas que involucren tablas y gráficos en diversos contextos.
1923,1107217,dificultad,Media
1924,1107217,habilidad prueba de transición,"Analizar, sintetizar y evaluar"
1925,1107217,suficiencia,no suficiencia
1926,1107221,nivel 1 prueba de transición,Probabilidad y estadística
1927,1107221,nivel 2 prueba de transición,Representación de datos a través de tablas y gráficos
1928,1107221,nivel 3 prueba de transición,Tablas de frecuencia absoluta y relativa.
1929,1107221,dificultad,Media
1930,1107221,suficiencia,no suficiencia
1931,1107221,habilidad prueba de transición,Aplicar
1932,1107223,nivel 1 prueba de transición,Probabilidad y estadística
1933,1107223,nivel 2 prueba de transición,Representación de datos a través de tablas y gráficos
1934,1107223,nivel 3 prueba de transición,Problemas que involucren tablas y gráficos en diversos contextos.
1935,1107223,dificultad,Media
1936,1107223,habilidad prueba de transición,Aplicar
1937,1107223,suficiencia,no suficiencia
1938,1107225,nivel 1 prueba de transición,Probabilidad y estadística
1939,1107225,nivel 2 prueba de transición,Medidas de tendencia central y rango
1940,1107225,nivel 3 prueba de transición,Problemas que involucren medidas de tendencia central y rango en diversos contextos.
1941,1107225,dificultad,Fácil
1942,1107225,habilidad prueba de transición,Comprender
1943,1107225,suficiencia,no suficiencia
1944,1107231,nivel 1 prueba de transición,Probabilidad y estadística
1945,1107231,nivel 2 prueba de transición,Medidas de tendencia central y rango
1946,1107231,nivel 3 prueba de transición,Problemas que involucren medidas de tendencia central y rango en diversos contextos.
1947,1107231,dificultad,Media
1948,1107231,habilidad prueba de transición,Aplicar
1949,1107231,suficiencia,no suficiencia
1950,1107235,nivel 1 prueba de transición,Probabilidad y estadística
1951,1107235,nivel 2 prueba de transición,Medidas de posición
1952,1107235,nivel 3 prueba de transición,Problemas que involucren medidas de posición en diversos contextos.
1953,1107235,dificultad,Media
1954,1107235,habilidad prueba de transición,"Analizar, sintetizar y evaluar"
1955,1107235,suficiencia,no suficiencia
1956,1107235,habilidad cognitiva LGE,Resolver problemas
1957,1107235,curso,Segundo Básico
1958,1107238,nivel 1 prueba de transición,Probabilidad y estadística
1959,1107238,nivel 2 prueba de transición,Medidas de posición
1960,1107238,nivel 3 prueba de transición,Diagrama de cajón para representar una distribución de datos.
1961,1107238,dificultad,Media
1962,1107238,habilidad prueba de transición,"Analizar, sintetizar y evaluar"
1963,1107238,suficiencia,no suficiencia
1964,1107241,nivel 1 prueba de transición,Probabilidad y estadística
1965,1107241,nivel 2 prueba de transición,Reglas de las probabilidades y probabilidad condicional
1966,1107241,nivel 3 prueba de transición,Problemas que involucren probabilidad de un evento en diversos contextos.
1967,1107241,dificultad,Difícil
1968,1107241,habilidad prueba de transición,"Analizar, sintetizar y evaluar"
1969,1107241,suficiencia,no suficiencia
1970,1107245,nivel 1 prueba de transición,Probabilidad y estadística
1971,1107245,nivel 2 prueba de transición,Reglas de las probabilidades y probabilidad condicional
1972,1107245,nivel 3 prueba de transición,Problemas que involucren la regla aditiva y multiplicativa de probabilidades en diversos contextos.
1973,1107245,dificultad,Media
1974,1107245,habilidad prueba de transición,Aplicar
1975,1107245,suficiencia,no suficiencia
1976,1107247,nivel 1 prueba de transición,Probabilidad y estadística
1977,1107247,nivel 2 prueba de transición,Reglas de las probabilidades y probabilidad condicional
1978,1107247,nivel 3 prueba de transición,Problemas que involucren la regla aditiva y multiplicativa de probabilidades en diversos contextos.
1979,1107247,dificultad,Fácil
1980,1107247,habilidad prueba de transición,Comprender
1981,1107247,suficiencia,no suficiencia
1982,1107249,nivel 1 prueba de transición,Probabilidad y estadística
1983,1107249,nivel 2 prueba de transición,Reglas de las probabilidades y probabilidad condicional
1984,1107249,nivel 3 prueba de transición,Problemas que involucren probabilidad condicional y sus propiedades en diversos contextos.
1985,1107249,dificultad,Fácil
1986,1107249,habilidad prueba de transición,Aplicar
1987,1107249,suficiencia,no suficiencia
1988,1107251,nivel 1 prueba de transición,Probabilidad y estadística
1989,1107251,nivel 2 prueba de transición,Permutación y combinatoria
1990,1107251,nivel 3 prueba de transición,Principio multiplicativo.
1991,1107251,dificultad,Fácil
1992,1107251,habilidad prueba de transición,Aplicar
1993,1107251,suficiencia,no suficiencia
1994,1107253,nivel 1 prueba de transición,Probabilidad y estadística
1995,1107253,nivel 2 prueba de transición,Permutación y combinatoria
1996,1107253,nivel 3 prueba de transición,Problemas que involucren permutación y combinatoria en diversos contextos.
1997,1107253,dificultad,Media
1998,1107253,habilidad prueba de transición,Aplicar
1999,1107253,suficiencia,no suficiencia
2000,1107256,nivel 1 prueba de transición,Probabilidad y estadística
2001,1107256,nivel 2 prueba de transición,Reglas de las probabilidades y probabilidad condicional
2002,1107256,nivel 3 prueba de transición,Problemas que involucren probabilidad de un evento en diversos contextos.
2003,1107256,dificultad,Media
2004,1107256,habilidad prueba de transición,"Analizar, sintetizar y evaluar"
2005,1107256,suficiencia,suficiencia
